"Country Region","Package Id",Type,"Net Price","Recommended retail price",Data,SMS,Voice,Networks
Mexico,chido-fon-3days-unlimited-topup,topup,3.7,12.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-5days-unlimited,sim,5.5,20.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-5days-unlimited-topup,topup,5.5,20.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-7days-unlimited,sim,7.3,29.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-7days-unlimited-topup,topup,7.3,29.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-10days-unlimited,sim,10.1,35,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-10days-unlimited-topup,topup,10.1,35,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-15days-unlimited,sim,14.6,49,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-15days-unlimited-topup,topup,14.6,49,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-30days-unlimited,sim,28.3,72.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chido-fon-30days-unlimited-topup,topup,28.3,72.5,Unlimited,0,0,"Movistar [4G]"
Thailand,maew-7days-1gb,sim,1.44,4.5,"1 GB",0,0,"AIS [5G]"
Thailand,maew-7days-1gb-topup,topup,1.44,4.5,"1 GB",0,0,"AIS [5G]"
Thailand,maew-15days-2gb,sim,1.95,5.5,"2 GB",0,0,"AIS [5G]"
Thailand,maew-15days-2gb-topup,topup,1.95,5.5,"2 GB",0,0,"AIS [5G]"
Thailand,maew-30days-3gb,sim,2.41,6,"3 GB",0,0,"AIS [5G]"
Thailand,maew-30days-3gb-topup,topup,2.41,6,"3 GB",0,0,"AIS [5G]"
Thailand,maew-30days-5gb,sim,3.34,8,"5 GB",0,0,"AIS [5G]"
Thailand,maew-30days-5gb-topup,topup,3.34,8,"5 GB",0,0,"AIS [5G]"
Thailand,maew-30days-10gb,sim,5.3,11,"10 GB",0,0,"AIS [5G]"
Thailand,maew-30days-10gb-topup,topup,5.3,11,"10 GB",0,0,"AIS [5G]"
Thailand,maew-30days-20gb,sim,8.7,18,"20 GB",0,0,"AIS [5G]"
Thailand,maew-30days-20gb-topup,topup,8.7,18,"20 GB",0,0,"AIS [5G]"
Thailand,maew-10-days-unlimited,sim,20,35,Unlimited,0,0,"AIS [5G]"
"Hong Kong",hkmobile-7days-1gb,sim,1.3,4.5,"1 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-7days-1gb-topup,topup,1.3,4.5,"1 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-2gb,sim,2.4,7,"2 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-2gb-topup,topup,2.4,7,"2 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-3gb,sim,3.1,8.5,"3 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-3gb-topup,topup,3.1,8.5,"3 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-5gb,sim,4.5,12,"5 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-5gb-topup,topup,4.5,12,"5 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-10gb,sim,6.6,18,"10 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-10gb-topup,topup,6.6,18,"10 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-20gb,sim,11.3,29,"20 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-20gb-topup,topup,11.3,29,"20 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-10days-unlimited,sim,24.06,35,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-3days-unlimited,sim,5,12.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-3days-unlimited-topup,topup,5,12.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-5days-unlimited,sim,7.5,20.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-5days-unlimited-topup,topup,7.5,20.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-7days-unlimited,sim,10,29.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-7days-unlimited-topup,topup,10,29.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-10days-unlimited-topup,topup,24.06,35,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-unlimited,sim,20,49,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-unlimited-topup,topup,20,49,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-unlimited,sim,38.9,72.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-unlimited-topup,topup,38.9,72.5,Unlimited,0,0,"3HK [5G]"
Malaysia,sambungkan-7days-1gb,sim,1.1,4.5,"1 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-7days-1gb-topup,topup,1.1,4.5,"1 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-15days-2gb,sim,2.1,6.5,"2 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-15days-2gb-topup,topup,2.1,6.5,"2 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-3gb,sim,3,8,"3 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-3gb-topup,topup,3,8,"3 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-5gb,sim,4.5,12,"5 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-5gb-topup,topup,4.5,12,"5 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-10gb,sim,6.6,20,"10 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-10gb-topup,topup,6.6,20,"10 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-20gb-topup,topup,11.3,32,"20 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-30days-20gb,sim,11.3,32,"20 GB",0,0,"Maxis [5G], U Mobile [LTE]"
Malaysia,sambungkan-10days-unlimited,sim,13.8,35,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-3days-unlimited,sim,5,12.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-3days-unlimited-topup,topup,5,12.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-5days-unlimited,sim,7.5,20.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-5days-unlimited-topup,topup,7.5,20.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-7days-unlimited,sim,10,29.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-7days-unlimited-topup,topup,10,29.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-10days-unlimited-topup,topup,13.8,35,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-15days-unlimited,sim,20,49,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-15days-unlimited-topup,topup,20,49,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-30days-unlimited,sim,38.9,72.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Malaysia,sambungkan-30days-unlimited-topup,topup,38.9,72.5,Unlimited,0,0,"Maxis [5G], U-Mobile [LTE]"
Greece,meraki-mobile-7days-1gb,sim,1.3,4.5,"1 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-7days-1gb-topup,topup,1.3,4.5,"1 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-15days-2gb,sim,2.5,7,"2 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-15days-2gb-topup,topup,2.5,7,"2 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-3gb,sim,3.1,9,"3 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-3gb-topup,topup,3.1,9,"3 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-5gb,sim,4.5,12,"5 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-5gb-topup,topup,4.5,12,"5 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-10gb,sim,6.6,20,"10 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-10gb-topup,topup,6.6,20,"10 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-20gb,sim,11.3,37.5,"20 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-20gb-topup,topup,11.3,37.5,"20 GB",0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-3days-unlimited,sim,5,12.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-3days-unlimited-topup,topup,5,12.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-5days-unlimited,sim,7.5,20.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-5days-unlimited-topup,topup,7.5,20.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-7days-unlimited,sim,10,29.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-7days-unlimited-topup,topup,10,29.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-10days-unlimited,sim,13.8,35,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-10days-unlimited-topup,topup,13.8,35,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-15days-unlimited,sim,20,49,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-15days-unlimited-topup,topup,20,49,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-unlimited,sim,38.9,72.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Greece,meraki-mobile-30days-unlimited-topup,topup,38.9,72.5,Unlimited,0,0,"WIND HELLAS(Nova) [5G]"
Canada,canada-mobile-7days-1gb,sim,4.83,7,"1 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-7days-1gb-topup,topup,4.83,7,"1 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-2gb,sim,5.52,8,"2 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-2gb-topup,topup,5.52,8,"2 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-3gb,sim,6.21,9,"3 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-3gb-topup,topup,6.21,9,"3 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-5gb,sim,12.42,18,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-5gb-topup,topup,12.42,18,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-10gb,sim,15.87,23,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-10gb-topup,topup,15.87,23,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-20gb,sim,25.53,37,"20 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-20gb-topup,topup,25.53,37,"20 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-3days-unlimited-topup,topup,13.11,19,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-5days-unlimited-topup,topup,18.63,27,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-7days-unlimited-topup,topup,22.08,32,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-10days-unlimited-topup,topup,23.46,34,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-3days-unlimited,sim,13.11,19,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-5days-unlimited,sim,18.63,27,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-7days-unlimited,sim,22.08,32,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-10days-unlimited,sim,23.46,34,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-15days-unlimited,sim,30.36,44,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-30days-unlimited,sim,58.65,85,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-15days-unlimited-topup,topup,30.36,44,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-30days-unlimited-topup,topup,58.65,85,Unlimited,0,0,"Bell [LTE]"
"South Korea",jang-7days-1gb,sim,1.63,4.5,"1 GB",0,0,"KT [LTE]"
"South Korea",jang-15days-2gb,sim,2.46,7,"2 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-3gb,sim,3.2,9,"3 GB",0,0,"KT [LTE]"
"South Korea",jang-7days-1gb-topup,topup,1.63,4.5,"1 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-5gb,sim,4.72,11,"5 GB",0,0,"KT [LTE]"
"South Korea",jang-15days-2gb-topup,topup,2.46,7,"2 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-10gb,sim,7.6,20,"10 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-3gb-topup,topup,3.2,9,"3 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-20gb,sim,12.9,32,"20 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-5gb-topup,topup,4.72,11,"5 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-10gb-topup,topup,7.6,20,"10 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-20gb-topup,topup,12.9,32,"20 GB",0,0,"KT [LTE]"
"South Korea",jang-3days-unlimited,sim,5.8,12.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-5days-unlimited,sim,8.6,20.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-7days-unlimited,sim,11.4,29.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-3days-unlimited-topup,topup,5.8,12.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-10days-unlimited,sim,15.7,35,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-5days-unlimited-topup,topup,8.6,20.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-15days-unlimited,sim,22.8,49,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-7days-unlimited-topup,topup,11.4,29.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-30days-unlimited,sim,44,72.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-10days-unlimited-topup,topup,15.7,35,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-15days-unlimited-topup,topup,22.8,49,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-30days-unlimited-topup,topup,44,72.5,Unlimited,0,0,"KT [LTE]"
Japan,moshi-moshi-7days-1gb,sim,2.3,4.5,"1 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-7days-1gb-topup,topup,2.3,4.5,"1 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-15days-2gb,sim,3.7,6.5,"2 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-15days-2gb-topup,topup,3.7,6.5,"2 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-3gb,sim,4.7,8,"3 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-3gb-topup,topup,4.7,8,"3 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-5gb,sim,7,11,"5 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-5gb-topup,topup,7,11,"5 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-10gb,sim,10.9,18,"10 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-10gb-topup,topup,10.9,18,"10 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-20gb,sim,19,25,"20 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-30days-20gb-topup,topup,19,25,"20 GB",0,0,"SoftBank [4G], KDDI [4G]"
Japan,moshi-moshi-3days-unlimited,sim,7.8,12.5,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-3days-unlimited-topup,topup,7.8,12.5,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-5days-unlimited,sim,12.2,20.5,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-5days-unlimited-topup,topup,12.2,20.5,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-7days-unlimited,sim,16.6,29.5,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-7days-unlimited-topup,topup,16.6,29.5,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-10days-unlimited,sim,23.2,35,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-10days-unlimited-topup,topup,23.2,35,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-15days-unlimited,sim,34.2,49,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-15days-unlimited-topup,topup,34.2,49,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-30days-unlimited,sim,67.2,74,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Japan,moshi-moshi-30days-unlimited-topup,topup,67.2,74,Unlimited,0,0,"SoftBank [4G], KDDI [5G]"
Singapore,connect-lah-7days-1gb,sim,1.1,4.5,"1 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-7days-1gb-topup,topup,1.1,4.5,"1 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-15days-2gb,sim,2.1,6,"2 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-15days-2gb-topup,topup,2.1,6,"2 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-3gb,sim,3,7,"3 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-3gb-topup,topup,3,7,"3 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-5gb,sim,4.9,10,"5 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-5gb-topup,topup,4.9,10,"5 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-10gb,sim,7.3,16,"10 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-10gb-topup,topup,7.3,16,"10 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-20gb,sim,12.6,23,"20 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-30days-20gb-topup,topup,12.6,23,"20 GB",0,0,"Starhub [5G]"
Aruba,noord-communications-in-7days-1gb,sim,8.1,9.5,"1 GB",0,0,"Digicel [LTE]"
Aruba,noord-communications-in-7days-1gb-topup,topup,8.1,9.5,"1 GB",0,0,"Digicel [LTE]"
Afghanistan,sohbat-mobile-7days-1gb,sim,4.5,5.5,"1 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-7days-1gb-topup,topup,4.5,5.5,"1 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-15days-2gb,sim,8.4,10,"2 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-15days-2gb-topup,topup,8.4,10,"2 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-30days-3gb,sim,11.2,14,"3 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-30days-3gb-topup,topup,11.2,14,"3 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-30days-5gb,sim,17.8,22,"5 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-30days-5gb-topup,topup,17.8,22,"5 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-30days-10gb,sim,28.5,35,"10 GB",0,0,"Roshan [LTE]"
Afghanistan,sohbat-mobile-30days-10gb-topup,topup,28.5,35,"10 GB",0,0,"Roshan [LTE]"
Anguilla,dolphin-mobile-7days-1gb,sim,5.7,7,"1 GB",0,0,"Digicel [4G]"
Anguilla,dolphin-mobile-7days-1gb-topup,topup,5.7,7,"1 GB",0,0,"Digicel [4G]"
Anguilla,dolphin-mobile-15days-2gb,sim,11.3,14,"2 GB",0,0,"Digicel [4G]"
Anguilla,dolphin-mobile-15days-2gb-topup,topup,11.3,14,"2 GB",0,0,"Digicel [4G]"
Anguilla,dolphin-mobile-30days-3gb,sim,16.7,20,"3 GB",0,0,"Digicel [4G]"
Anguilla,dolphin-mobile-30days-3gb-topup,topup,16.7,20,"3 GB",0,0,"Digicel [4G]"
Anguilla,dolphin-mobile-30days-5gb,sim,27.5,32.5,"5 GB",0,0,"Digicel [4G]"
Anguilla,dolphin-mobile-30days-5gb-topup,topup,27.5,32.5,"5 GB",0,0,"Digicel [4G]"
Albania,hej-telecom-7days-1gb,sim,2.5,4.5,"1 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-7days-1gb-topup,topup,2.5,4.5,"1 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-15days-2gb,sim,4.5,7,"2 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-15days-2gb-topup,topup,4.5,7,"2 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-30days-3gb-topup,topup,5.7,9,"3 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-30days-3gb,sim,5.7,9,"3 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-30days-5gb,sim,8.5,13,"5 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-30days-5gb-topup,topup,8.5,13,"5 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-30days-10gb,sim,13.2,22,"10 GB",0,0,"One Albania [4G]"
Albania,hej-telecom-30days-10gb-topup,topup,13.2,22,"10 GB",0,0,"One Albania [4G]"
Andorra,handi-7days-1gb,sim,1.5,4.5,"1 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-7days-1gb-topup,topup,1.5,4.5,"1 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-15days-2gb,sim,2.9,7.5,"2 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-15days-2gb-topup,topup,2.9,7.5,"2 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-3gb,sim,4.2,10,"3 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-3gb-topup,topup,4.2,10,"3 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-5gb,sim,7,15,"5 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-5gb-topup,topup,7,15,"5 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-10gb,sim,10.9,24,"10 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-10gb-topup,topup,10.9,24,"10 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-20gb,sim,19,39,"20 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-20gb-topup,topup,19,39,"20 GB",0,0,"Andorra Telecom [LTE]"
Andorra,handi-10days-unlimited,sim,23.2,35,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-10days-unlimited-topup,topup,23.2,35,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-3days-unlimited,sim,7.8,12.5,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-3days-unlimited-topup,topup,7.8,12.5,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-5days-unlimited,sim,12.2,20.5,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-5days-unlimited-topup,topup,12.2,20.5,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-7days-unlimited,sim,16.6,29.5,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-7days-unlimited-topup,topup,16.6,29.5,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-15days-unlimited,sim,34.2,49,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-15days-unlimited-topup,topup,34.2,49,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-unlimited,sim,67.2,72.5,Unlimited,0,0,"Andorra Telecom [LTE]"
Andorra,handi-30days-unlimited-topup,topup,67.2,72.5,Unlimited,0,0,"Andorra Telecom [LTE]"
"United Arab Emirates",burj-mobile-7days-1gb,sim,2,4.5,"1 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-7days-1gb-topup,topup,2,4.5,"1 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-15days-2gb,sim,3.9,7,"2 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-15days-2gb-topup,topup,3.9,7,"2 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-3gb,sim,5.7,9,"3 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-3gb-topup,topup,5.7,9,"3 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-5gb,sim,9,12,"5 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-5gb-topup,topup,9,12,"5 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-10gb,sim,15.5,20,"10 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-10gb-topup,topup,15.5,20,"10 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-20gb,sim,27.1,34,"20 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-20gb-topup,topup,27.1,34,"20 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-50gb,sim,60.25,78,"50 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-30days-50gb-topup,topup,60.25,78,"50 GB",0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-10days-unlimited,sim,33.1,35,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-3days-unlimited,sim,11.1,12.5,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-3days-unlimited-topup,topup,11.1,12.5,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-5days-unlimited,sim,17.4,20.5,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-5days-unlimited-topup,topup,17.4,20.5,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-7days-unlimited,sim,23.7,29.5,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-7days-unlimited-topup,topup,23.7,29.5,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-10days-unlimited-topup,topup,33.1,35,Unlimited,0,0,"Etisalat [5G]"
"United Arab Emirates",burj-mobile-15days-unlimited,sim,48.8,49,Unlimited,0,0,"Etisalat [5G]"
